aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
69,154.3,2023-06-23:23,4,74,29.7,21,0.3,2023-06-24T04:30:00,2023-06-23T23:00:00,1687561200
76,158.7,2023-06-23:22,5,74,34.3,24,0.7,2023-06-24T03:30:00,2023-06-23T22:00:00,1687557600
82,163,2023-06-23:21,6,74,39,27,1,2023-06-24T02:30:00,2023-06-23T21:00:00,1687554000
86,168.7,2023-06-23:20,8.3,73.3,41.3,28.67,1,2023-06-24T01:30:00,2023-06-23T20:00:00,1687550400
90,174.3,2023-06-23:19,10.7,72.7,43.7,30.33,1,2023-06-24T00:30:00,2023-06-23T19:00:00,1687546800
93,180,2023-06-23:18,13,72,46,32,1,2023-06-23T23:30:00,2023-06-23T18:00:00,1687543200
94,175.7,2023-06-23:17,12.7,80.3,46.3,32.33,2,2023-06-23T22:30:00,2023-06-23T17:00:00,1687539600
95,171.3,2023-06-23:16,12.3,88.7,46.7,32.67,3,2023-06-23T21:30:00,2023-06-23T16:00:00,1687536000
95,167,2023-06-23:15,12,97,47,33,4,2023-06-23T20:30:00,2023-06-23T15:00:00,1687532400
92,157,2023-06-23:14,8.7,106.7,45,31.33,4,2023-06-23T19:30:00,2023-06-23T14:00:00,1687528800
88,147,2023-06-23:13,5.3,116.3,43,29.67,4,2023-06-23T18:30:00,2023-06-23T13:00:00,1687525200
85,137,2023-06-23:12,2,126,41,28,4,2023-06-23T17:30:00,2023-06-23T12:00:00,1687521600
82,137.3,2023-06-23:11,2,127.7,38.7,26.67,5,2023-06-23T16:30:00,2023-06-23T11:00:00,1687518000
79,137.7,2023-06-23:10,2,129.3,36.3,25.33,6,2023-06-23T15:30:00,2023-06-23T10:00:00,1687514400
76,138,2023-06-23:09,2,131,34,24,7,2023-06-23T14:30:00,2023-06-23T09:00:00,1687510800
77,137,2023-06-23:08,1.7,131.7,35,24.33,6,2023-06-23T13:30:00,2023-06-23T08:00:00,1687507200
77,136,2023-06-23:07,1.3,132.3,36,24.67,5,2023-06-23T12:30:00,2023-06-23T07:00:00,1687503600
78,135,2023-06-23:06,1,133,37,25,4,2023-06-23T11:30:00,2023-06-23T06:00:00,1687500000
76,135,2023-06-23:05,1.3,130.3,35.3,24,3,2023-06-23T10:30:00,2023-06-23T05:00:00,1687496400
74,135,2023-06-23:04,1.7,127.7,33.7,23,2,2023-06-23T09:30:00,2023-06-23T04:00:00,1687492800
72,135,2023-06-23:03,2,125,32,22,1,2023-06-23T08:30:00,2023-06-23T03:00:00,1687489200
73,133.7,2023-06-23:02,1.7,125.3,32.7,22.67,1.3,2023-06-23T07:30:00,2023-06-23T02:00:00,1687485600
74,132.3,2023-06-23:01,1.3,125.7,33.3,23.33,1.7,2023-06-23T06:30:00,2023-06-23T01:00:00,1687482000
76,131,2023-06-23:00,1,126,34,24,2,2023-06-23T05:30:00,2023-06-23T00:00:00,1687478400
74,132.7,2023-06-22:23,1.7,120.7,32.7,23,2,2023-06-23T04:30:00,2023-06-22T23:00:00,1687474800
72,134.3,2023-06-22:22,2.3,115.3,31.3,22,2,2023-06-23T03:30:00,2023-06-22T22:00:00,1687471200
69,136,2023-06-22:21,3,110,30,21,2,2023-06-23T02:30:00,2023-06-22T21:00:00,1687467600
80,140.3,2023-06-22:20,4,111.3,36.7,25.67,2.7,2023-06-23T01:30:00,2023-06-22T20:00:00,1687464000
90,144.7,2023-06-22:19,5,112.7,43.3,30.33,3.3,2023-06-23T00:30:00,2023-06-22T19:00:00,1687460400
100,149,2023-06-22:18,6,114,50,35,4,2023-06-22T23:30:00,2023-06-22T18:00:00,1687456800
100,151,2023-06-22:17,7.3,112.7,50,35,4,2023-06-22T22:30:00,2023-06-22T17:00:00,1687453200
100,153,2023-06-22:16,8.7,111.3,50,35,4,2023-06-22T21:30:00,2023-06-22T16:00:00,1687449600
100,155,2023-06-22:15,10,110,50,35,4,2023-06-22T20:30:00,2023-06-22T15:00:00,1687446000
95,147,2023-06-22:14,7.3,116.3,47.3,33,4,2023-06-22T19:30:00,2023-06-22T14:00:00,1687442400
91,139,2023-06-22:13,4.7,122.7,44.7,31,4,2023-06-22T18:30:00,2023-06-22T13:00:00,1687438800
87,131,2023-06-22:12,2,129,42,29,4,2023-06-22T17:30:00,2023-06-22T12:00:00,1687435200
84,128.7,2023-06-22:11,1.7,129.7,40,27.67,3.7,2023-06-22T16:30:00,2023-06-22T11:00:00,1687431600
81,126.3,2023-06-22:10,1.3,130.3,38,26.33,3.3,2023-06-22T15:30:00,2023-06-22T10:00:00,1687428000
78,124,2023-06-22:09,1,131,36,25,3,2023-06-22T14:30:00,2023-06-22T09:00:00,1687424400
75,122.7,2023-06-22:08,1,130.7,34.3,23.67,3.3,2023-06-22T13:30:00,2023-06-22T08:00:00,1687420800
72,121.3,2023-06-22:07,1,130.3,32.7,22.33,3.7,2023-06-22T12:30:00,2023-06-22T07:00:00,1687417200
69,120,2023-06-22:06,1,130,31,21,4,2023-06-22T11:30:00,2023-06-22T06:00:00,1687413600
70,116,2023-06-22:05,1.3,127,31.3,21.33,4,2023-06-22T10:30:00,2023-06-22T05:00:00,1687410000
71,112,2023-06-22:04,1.7,124,31.7,21.67,4,2023-06-22T09:30:00,2023-06-22T04:00:00,1687406400
72,108,2023-06-22:03,2,121,32,22,4,2023-06-22T08:30:00,2023-06-22T03:00:00,1687402800
72,109.3,2023-06-22:02,2,115.7,31.7,22,3.7,2023-06-22T07:30:00,2023-06-22T02:00:00,1687399200
72,110.7,2023-06-22:01,2,110.3,31.3,22,3.3,2023-06-22T06:30:00,2023-06-22T01:00:00,1687395600
72,112,2023-06-22:00,2,105,31,22,3,2023-06-22T05:30:00,2023-06-22T00:00:00,1687392000
74,121,2023-06-21:23,4.3,87,33,23.33,2.3,2023-06-22T04:30:00,2023-06-21T23:00:00,1687388400
77,130,2023-06-21:22,6.7,69,35,24.67,1.7,2023-06-22T03:30:00,2023-06-21T22:00:00,1687384800
80,139,2023-06-21:21,9,51,37,26,1,2023-06-22T02:30:00,2023-06-21T21:00:00,1687381200
85,140,2023-06-21:20,10,60.7,40.7,28.33,1.3,2023-06-22T01:30:00,2023-06-21T20:00:00,1687377600
90,141,2023-06-21:19,11,70.3,44.3,30.67,1.7,2023-06-22T00:30:00,2023-06-21T19:00:00,1687374000
95,142,2023-06-21:18,12,80,48,33,2,2023-06-21T23:30:00,2023-06-21T18:00:00,1687370400
93,139.3,2023-06-21:17,12,84.7,46.3,32,2.3,2023-06-21T22:30:00,2023-06-21T17:00:00,1687366800
91,136.7,2023-06-21:16,12,89.3,44.7,31,2.7,2023-06-21T21:30:00,2023-06-21T16:00:00,1687363200
89,134,2023-06-21:15,12,94,43,30,3,2023-06-21T20:30:00,2023-06-21T15:00:00,1687359600
86,123,2023-06-21:14,8.7,101.3,41.3,28.67,3,2023-06-21T19:30:00,2023-06-21T14:00:00,1687356000
83,112,2023-06-21:13,5.3,108.7,39.7,27.33,3,2023-06-21T18:30:00,2023-06-21T13:00:00,1687352400
80,101,2023-06-21:12,2,116,38,26,3,2023-06-21T17:30:00,2023-06-21T12:00:00,1687348800
84,100.3,2023-06-21:11,1.7,117.3,40.3,27.67,2.7,2023-06-21T16:30:00,2023-06-21T11:00:00,1687345200
87,99.7,2023-06-21:10,1.3,118.7,42.7,29.33,2.3,2023-06-21T15:30:00,2023-06-21T10:00:00,1687341600
91,99,2023-06-21:09,1,120,45,31,2,2023-06-21T14:30:00,2023-06-21T09:00:00,1687338000
92,99.3,2023-06-21:08,1,118,45.7,31.33,2.3,2023-06-21T13:30:00,2023-06-21T08:00:00,1687334400
92,99.7,2023-06-21:07,1,116,46.3,31.67,2.7,2023-06-21T12:30:00,2023-06-21T07:00:00,1687330800
93,100,2023-06-21:06,1,114,47,32,3,2023-06-21T11:30:00,2023-06-21T06:00:00,1687327200
85,100,2023-06-21:05,2,100.3,41,28,2.7,2023-06-21T10:30:00,2023-06-21T05:00:00,1687323600
76,100,2023-06-21:04,3,86.7,35,24,2.3,2023-06-21T09:30:00,2023-06-21T04:00:00,1687320000
67,100,2023-06-21:03,4,73,29,20,2,2023-06-21T08:30:00,2023-06-21T03:00:00,1687316400
67,102.7,2023-06-21:02,4.3,69.3,28.3,19.67,2,2023-06-21T07:30:00,2023-06-21T02:00:00,1687312800
66,105.3,2023-06-21:01,4.7,65.7,27.7,19.33,2,2023-06-21T06:30:00,2023-06-21T01:00:00,1687309200
65,108,2023-06-21:00,5,62,27,19,2,2023-06-21T05:30:00,2023-06-21T00:00:00,1687305600
66,108.7,2023-06-20:23,5,63,27.7,19.33,1.7,2023-06-21T04:30:00,2023-06-20T23:00:00,1687302000
67,109.3,2023-06-20:22,5,64,28.3,19.67,1.3,2023-06-21T03:30:00,2023-06-20T22:00:00,1687298400
67,110,2023-06-20:21,5,65,29,20,1,2023-06-21T02:30:00,2023-06-20T21:00:00,1687294800
70,113.7,2023-06-20:20,6.3,69.7,30.7,21.33,1.7,2023-06-21T01:30:00,2023-06-20T20:00:00,1687291200
73,117.3,2023-06-20:19,7.7,74.3,32.3,22.67,2.3,2023-06-21T00:30:00,2023-06-20T19:00:00,1687287600
76,121,2023-06-20:18,9,79,34,24,3,2023-06-20T23:30:00,2023-06-20T18:00:00,1687284000
79,120,2023-06-20:17,9,84.7,36.3,25.33,3.3,2023-06-20T22:30:00,2023-06-20T17:00:00,1687280400
82,119,2023-06-20:16,9,90.3,38.7,26.67,3.7,2023-06-20T21:30:00,2023-06-20T16:00:00,1687276800
85,118,2023-06-20:15,9,96,41,28,4,2023-06-20T20:30:00,2023-06-20T15:00:00,1687273200
85,111.7,2023-06-20:14,6.7,101.7,41.7,28.33,4.3,2023-06-20T19:30:00,2023-06-20T14:00:00,1687269600
86,105.3,2023-06-20:13,4.3,107.3,42.3,28.67,4.7,2023-06-20T18:30:00,2023-06-20T13:00:00,1687266000
87,99,2023-06-20:12,2,113,43,29,5,2023-06-20T17:30:00,2023-06-20T12:00:00,1687262400
87,93,2023-06-20:11,1.7,112.3,43.7,29.33,4.3,2023-06-20T16:30:00,2023-06-20T11:00:00,1687258800
88,87,2023-06-20:10,1.3,111.7,44.3,29.67,3.7,2023-06-20T15:30:00,2023-06-20T10:00:00,1687255200
89,81,2023-06-20:09,1,111,45,30,3,2023-06-20T14:30:00,2023-06-20T09:00:00,1687251600
87,80.7,2023-06-20:08,1,110.3,44,29.33,3.3,2023-06-20T13:30:00,2023-06-20T08:00:00,1687248000
86,80.3,2023-06-20:07,1,109.7,43,28.67,3.7,2023-06-20T12:30:00,2023-06-20T07:00:00,1687244400
85,80,2023-06-20:06,1,109,42,28,4,2023-06-20T11:30:00,2023-06-20T06:00:00,1687240800
82,85.3,2023-06-20:05,2.7,92,39.7,26.67,3.3,2023-06-20T10:30:00,2023-06-20T05:00:00,1687237200
79,90.7,2023-06-20:04,4.3,75,37.3,25.33,2.7,2023-06-20T09:30:00,2023-06-20T04:00:00,1687233600
76,96,2023-06-20:03,6,58,35,24,2,2023-06-20T08:30:00,2023-06-20T03:00:00,1687230000
74,93,2023-06-20:02,5.3,63.7,33.3,23,2.3,2023-06-20T07:30:00,2023-06-20T02:00:00,1687226400
72,90,2023-06-20:01,4.7,69.3,31.7,22,2.7,2023-06-20T06:30:00,2023-06-20T01:00:00,1687222800
69,87,2023-06-20:00,4,75,30,21,3,2023-06-20T05:30:00,2023-06-20T00:00:00,1687219200
69,87.3,2023-06-19:23,4.3,75.7,30.3,21,3,2023-06-20T04:30:00,2023-06-19T23:00:00,1687215600
69,87.7,2023-06-19:22,4.7,76.3,30.7,21,3,2023-06-20T03:30:00,2023-06-19T22:00:00,1687212000
69,88,2023-06-19:21,5,77,31,21,3,2023-06-20T02:30:00,2023-06-19T21:00:00,1687208400
73,90.3,2023-06-19:20,6,78,33,22.67,3,2023-06-20T01:30:00,2023-06-19T20:00:00,1687204800
77,92.7,2023-06-19:19,7,79,35,24.33,3,2023-06-20T00:30:00,2023-06-19T19:00:00,1687201200
80,95,2023-06-19:18,8,80,37,26,3,2023-06-19T23:30:00,2023-06-19T18:00:00,1687197600
79,93.7,2023-06-19:17,7.7,82,36,25.33,3.3,2023-06-19T22:30:00,2023-06-19T17:00:00,1687194000
77,92.3,2023-06-19:16,7.3,84,35,24.67,3.7,2023-06-19T21:30:00,2023-06-19T16:00:00,1687190400
76,91,2023-06-19:15,7,86,34,24,4,2023-06-19T20:30:00,2023-06-19T15:00:00,1687186800
75,87.7,2023-06-19:14,5.3,92,34,23.67,5.3,2023-06-19T19:30:00,2023-06-19T14:00:00,1687183200
74,84.3,2023-06-19:13,3.7,98,34,23.33,6.7,2023-06-19T18:30:00,2023-06-19T13:00:00,1687179600
74,81,2023-06-19:12,2,104,34,23,8,2023-06-19T17:30:00,2023-06-19T12:00:00,1687176000
76,81,2023-06-19:11,1.7,107,36,24,8,2023-06-19T16:30:00,2023-06-19T11:00:00,1687172400
78,81,2023-06-19:10,1.3,110,38,25,8,2023-06-19T15:30:00,2023-06-19T10:00:00,1687168800
80,81,2023-06-19:09,1,113,40,26,8,2023-06-19T14:30:00,2023-06-19T09:00:00,1687165200
82,83.7,2023-06-19:08,1,116.3,40.7,26.67,9.7,2023-06-19T13:30:00,2023-06-19T08:00:00,1687161600
83,86.3,2023-06-19:07,1,119.7,41.3,27.33,11.3,2023-06-19T12:30:00,2023-06-19T07:00:00,1687158000
85,89,2023-06-19:06,1,123,42,28,13,2023-06-19T11:30:00,2023-06-19T06:00:00,1687154400
82,87.7,2023-06-19:05,1.3,117.3,40,26.67,10,2023-06-19T10:30:00,2023-06-19T05:00:00,1687150800
79,86.3,2023-06-19:04,1.7,111.7,38,25.33,7,2023-06-19T09:30:00,2023-06-19T04:00:00,1687147200
76,85,2023-06-19:03,2,106,36,24,4,2023-06-19T08:30:00,2023-06-19T03:00:00,1687143600
74,85.3,2023-06-19:02,2,101.7,34.3,23,3.7,2023-06-19T07:30:00,2023-06-19T02:00:00,1687140000
72,85.7,2023-06-19:01,2,97.3,32.7,22,3.3,2023-06-19T06:30:00,2023-06-19T01:00:00,1687136400
69,86,2023-06-19:00,2,93,31,21,3,2023-06-19T05:30:00,2023-06-19T00:00:00,1687132800
77,91,2023-06-18:23,2.7,95.3,36.3,24.67,5.7,2023-06-19T04:30:00,2023-06-18T23:00:00,1687129200
85,96,2023-06-18:22,3.3,97.7,41.7,28.33,8.3,2023-06-19T03:30:00,2023-06-18T22:00:00,1687125600
93,101,2023-06-18:21,4,100,47,32,11,2023-06-19T02:30:00,2023-06-18T21:00:00,1687122000
96,102.7,2023-06-18:20,4.7,99.7,49,33.33,11,2023-06-19T01:30:00,2023-06-18T20:00:00,1687118400
99,104.3,2023-06-18:19,5.3,99.3,51,34.67,11,2023-06-19T00:30:00,2023-06-18T19:00:00,1687114800
102,106,2023-06-18:18,6,99,53,36,11,2023-06-18T23:30:00,2023-06-18T18:00:00,1687111200
98,104.3,2023-06-18:17,6.3,99.7,50.3,34.33,10.7,2023-06-18T22:30:00,2023-06-18T17:00:00,1687107600
95,102.7,2023-06-18:16,6.7,100.3,47.7,32.67,10.3,2023-06-18T21:30:00,2023-06-18T16:00:00,1687104000
91,101,2023-06-18:15,7,101,45,31,10,2023-06-18T20:30:00,2023-06-18T15:00:00,1687100400
87,93.7,2023-06-18:14,5,104.7,43.3,29.33,8.7,2023-06-18T19:30:00,2023-06-18T14:00:00,1687096800
84,86.3,2023-06-18:13,3,108.3,41.7,27.67,7.3,2023-06-18T18:30:00,2023-06-18T13:00:00,1687093200
80,79,2023-06-18:12,1,112,40,26,6,2023-06-18T17:30:00,2023-06-18T12:00:00,1687089600
85,80.3,2023-06-18:11,1.3,113.3,43,28,5.7,2023-06-18T16:30:00,2023-06-18T11:00:00,1687086000
89,81.7,2023-06-18:10,1.7,114.7,46,30,5.3,2023-06-18T15:30:00,2023-06-18T10:00:00,1687082400
93,83,2023-06-18:09,2,116,49,32,5,2023-06-18T14:30:00,2023-06-18T09:00:00,1687078800
95,83.3,2023-06-18:08,1.7,115.3,50,32.67,6,2023-06-18T13:30:00,2023-06-18T08:00:00,1687075200
96,83.7,2023-06-18:07,1.3,114.7,51,33.33,7,2023-06-18T12:30:00,2023-06-18T07:00:00,1687071600
98,84,2023-06-18:06,1,114,52,34,8,2023-06-18T11:30:00,2023-06-18T06:00:00,1687068000
100,87,2023-06-18:05,1.3,108,54.3,35.33,8.7,2023-06-18T10:30:00,2023-06-18T05:00:00,1687064400
103,90,2023-06-18:04,1.7,102,56.7,36.67,9.3,2023-06-18T09:30:00,2023-06-18T04:00:00,1687060800
107,93,2023-06-18:03,2,96,59,38,10,2023-06-18T08:30:00,2023-06-18T03:00:00,1687057200
106,96.3,2023-06-18:02,2.3,95,58.7,37.67,12,2023-06-18T07:30:00,2023-06-18T02:00:00,1687053600
105,99.7,2023-06-18:01,2.7,94,58.3,37.33,14,2023-06-18T06:30:00,2023-06-18T01:00:00,1687050000
104,103,2023-06-18:00,3,93,58,37,16,2023-06-18T05:30:00,2023-06-18T00:00:00,1687046400
102,98.7,2023-06-17:23,2.7,92.3,56,36,13.7,2023-06-18T04:30:00,2023-06-17T23:00:00,1687042800
100,94.3,2023-06-17:22,2.3,91.7,54,35,11.3,2023-06-18T03:30:00,2023-06-17T22:00:00,1687039200
98,90,2023-06-17:21,2,91,52,34,9,2023-06-18T02:30:00,2023-06-17T21:00:00,1687035600
98,91.7,2023-06-17:20,2,92.7,51.3,34,11.3,2023-06-18T01:30:00,2023-06-17T20:00:00,1687032000
98,93.3,2023-06-17:19,2,94.3,50.7,34,13.7,2023-06-18T00:30:00,2023-06-17T19:00:00,1687028400
98,95,2023-06-17:18,2,96,50,34,16,2023-06-17T23:30:00,2023-06-17T18:00:00,1687024800
93,94.3,2023-06-17:17,2,101.3,47,32,16.7,2023-06-17T22:30:00,2023-06-17T17:00:00,1687021200
89,93.7,2023-06-17:16,2,106.7,44,30,17.3,2023-06-17T21:30:00,2023-06-17T16:00:00,1687017600
85,93,2023-06-17:15,2,112,41,28,18,2023-06-17T20:30:00,2023-06-17T15:00:00,1687014000
84,91.7,2023-06-17:14,1.7,115.7,41,27.67,17,2023-06-17T19:30:00,2023-06-17T14:00:00,1687010400
83,90.3,2023-06-17:13,1.3,119.3,41,27.33,16,2023-06-17T18:30:00,2023-06-17T13:00:00,1687006800
82,89,2023-06-17:12,1,123,41,27,15,2023-06-17T17:30:00,2023-06-17T12:00:00,1687003200
82,104.7,2023-06-17:11,1.7,127.7,41,27,16.7,2023-06-17T16:30:00,2023-06-17T11:00:00,1686999600
82,120.3,2023-06-17:10,2.3,132.3,41,27,18.3,2023-06-17T15:30:00,2023-06-17T10:00:00,1686996000
82,136,2023-06-17:09,3,137,41,27,20,2023-06-17T14:30:00,2023-06-17T09:00:00,1686992400
80,126.3,2023-06-17:08,2.3,136.3,39.7,26,19,2023-06-17T13:30:00,2023-06-17T08:00:00,1686988800
78,116.7,2023-06-17:07,1.7,135.7,38.3,25,18,2023-06-17T12:30:00,2023-06-17T07:00:00,1686985200
76,107,2023-06-17:06,1,135,37,24,17,2023-06-17T11:30:00,2023-06-17T06:00:00,1686981600
77,108.3,2023-06-17:05,1.3,126,38.3,24.67,15.3,2023-06-17T10:30:00,2023-06-17T05:00:00,1686978000
79,109.7,2023-06-17:04,1.7,117,39.7,25.33,13.7,2023-06-17T09:30:00,2023-06-17T04:00:00,1686974400
80,111,2023-06-17:03,2,108,41,26,12,2023-06-17T08:30:00,2023-06-17T03:00:00,1686970800
78,119.3,2023-06-17:02,2.7,106.3,38.7,25,15,2023-06-17T07:30:00,2023-06-17T02:00:00,1686967200
76,127.7,2023-06-17:01,3.3,104.7,36.3,24,18,2023-06-17T06:30:00,2023-06-17T01:00:00,1686963600
74,136,2023-06-17:00,4,103,34,23,21,2023-06-17T05:30:00,2023-06-17T00:00:00,1686960000
74,138,2023-06-16:23,4,105,34,23,23.7,2023-06-17T04:30:00,2023-06-16T23:00:00,1686956400
74,140,2023-06-16:22,4,107,34,23,26.3,2023-06-17T03:30:00,2023-06-16T22:00:00,1686952800
74,142,2023-06-16:21,4,109,34,23,29,2023-06-17T02:30:00,2023-06-16T21:00:00,1686949200
73,135.7,2023-06-16:20,4,112,33.7,22.67,30,2023-06-17T01:30:00,2023-06-16T20:00:00,1686945600
72,129.3,2023-06-16:19,4,115,33.3,22.33,31,2023-06-17T00:30:00,2023-06-16T19:00:00,1686942000
72,123,2023-06-16:18,4,118,33,22,32,2023-06-16T23:30:00,2023-06-16T18:00:00,1686938400
71,116.3,2023-06-16:17,3.3,124.7,32.7,21.67,31.7,2023-06-16T22:30:00,2023-06-16T17:00:00,1686934800
70,109.7,2023-06-16:16,2.7,131.3,32.3,21.33,31.3,2023-06-16T21:30:00,2023-06-16T16:00:00,1686931200
72,103,2023-06-16:15,2,138,32,21,31,2023-06-16T20:30:00,2023-06-16T15:00:00,1686927600
75,103.3,2023-06-16:14,1.7,140,32.7,21,28.7,2023-06-16T19:30:00,2023-06-16T14:00:00,1686924000
78,103.7,2023-06-16:13,1.3,142,33.3,21,26.3,2023-06-16T18:30:00,2023-06-16T13:00:00,1686920400
80,104,2023-06-16:12,1,144,34,21,24,2023-06-16T17:30:00,2023-06-16T12:00:00,1686916800
78,105,2023-06-16:11,1,142.3,35.7,22.33,21.3,2023-06-16T16:30:00,2023-06-16T11:00:00,1686913200
76,106,2023-06-16:10,1,140.7,37.3,23.67,18.7,2023-06-16T15:30:00,2023-06-16T10:00:00,1686909600
78,107,2023-06-16:09,1,139,39,25,16,2023-06-16T14:30:00,2023-06-16T09:00:00,1686906000
72,102,2023-06-16:08,1,132.3,35,22.33,13,2023-06-16T13:30:00,2023-06-16T08:00:00,1686902400
67,97,2023-06-16:07,1,125.7,31,19.67,10,2023-06-16T12:30:00,2023-06-16T07:00:00,1686898800
61,92,2023-06-16:06,1,119,27,17,7,2023-06-16T11:30:00,2023-06-16T06:00:00,1686895200
60,96.7,2023-06-16:05,1,114,26.3,16.67,8.3,2023-06-16T10:30:00,2023-06-16T05:00:00,1686891600
59,101.3,2023-06-16:04,1,109,25.7,16.33,9.7,2023-06-16T09:30:00,2023-06-16T04:00:00,1686888000
59,106,2023-06-16:03,1,104,25,16,11,2023-06-16T08:30:00,2023-06-16T03:00:00,1686884400
59,117.7,2023-06-16:02,2,96,24.7,16.33,9.7,2023-06-16T07:30:00,2023-06-16T02:00:00,1686880800
60,129.3,2023-06-16:01,3,88,24.3,16.67,8.3,2023-06-16T06:30:00,2023-06-16T01:00:00,1686877200
61,141,2023-06-16:00,4,80,24,17,7,2023-06-16T05:30:00,2023-06-16T00:00:00,1686873600
60,140.7,2023-06-15:23,4,84.3,24,16.67,9,2023-06-16T04:30:00,2023-06-15T23:00:00,1686870000
